Year,RU,F_System,State,Mileage,Lane_Miles,VMT,Fatalities
2013,Rural,Interstate,Texas,2080.34,8484.43,16794982050.35,202
2013,Rural,Interstate,Utah,683.921,2771.53,2818501717.25,35
2013,Rural,Interstate,Vermont,280.066,1120.26,1247519046,2
2013,Rural,Interstate,Virginia,658,2734.44,9299333891.5,53
2013,Rural,Interstate,Washington,425.41,1903.02,4304824669.35,18
2013,Rural,Interstate,West Virginia,368.62,1542.92,3088318793.7,29
2013,Rural,Interstate,Wisconsin,463.84,1934.66,4924946420.58,12
2013,Rural,Interstate,Wyoming,809.645,3238.58,2419707625.4,18
2013,Rural,Other Freeway and Expressway,Alabama,0.01,0.04,29236.5,0
2013,Rural,Other Freeway and Expressway,Alaska,0,0,0,0
2013,Rural,Other Freeway and Expressway,Arizona,17.6,70.4,39846011.94,0
2013,Rural,Other Freeway and Expressway,Arkansas,105.06,419.04,373503295.5,0
2013,Rural,Other Freeway and Expressway,California,60.142,225.513,802617507.01,0
2013,Rural,Other Freeway and Expressway,Colorado,39.395,157.744,312024995,0
2013,Rural,Other Freeway and Expressway,Connecticut,38.94,155.11,328080980,0
2013,Rural,Other Freeway and Expressway,Delaware,0,0,0,0
2013,Rural,Other Freeway and Expressway,District of Columbia,0,0,0,0
2013,Rural,Other Freeway and Expressway,Florida,180.558,715.575,1872330111.01,0
2013,Rural,Other Freeway and Expressway,Georgia,0,0,0,0
2013,Rural,Other Freeway and Expressway,Hawaii,0,0,0,0
2013,Rural,Other Freeway and Expressway,Idaho,0,0,0,0
2013,Rural,Other Freeway and Expressway,Illinois,29.99,119.96,99106990,0
2013,Rural,Other Freeway and Expressway,Indiana,131.41,525.28,721332272,0
2013,Rural,Other Freeway and Expressway,Iowa,0,0,0,0
2013,Rural,Other Freeway and Expressway,Kansas,405.428,1588.43,1219698264.2,0
2013,Rural,Other Freeway and Expressway,Kentucky,535.794,2069.83,1858912268.26,0
2013,Rural,Other Freeway and Expressway,Louisiana,0,0,0,0
2013,Rural,Other Freeway and Expressway,Maine,0,0,0,0
2013,Rural,Other Freeway and Expressway,Maryland,0.477,1.788,9800808.45,0
2013,Rural,Other Freeway and Expressway,Massachusetts,10.308,34.798,82832390.44,0
2013,Rural,Other Freeway and Expressway,Michigan,344.023,1377.3,2293866116.6,0
2013,Rural,Other Freeway and Expressway,Minnesota,3.949,12.87,9081074.08,0
2013,Rural,Other Freeway and Expressway,Mississippi,0,0,0,0
2013,Rural,Other Freeway and Expressway,Missouri,922.772,3679.39,3554584680.59,0
2013,Rural,Other Freeway and Expressway,Montana,0,0,0,0
2013,Rural,Other Freeway and Expressway,Nebraska,350.52,1399.12,1069551557.6,0
2013,Rural,Other Freeway and Expressway,Nevada,0,0,0,0
2013,Rural,Other Freeway and Expressway,New Hampshire,9.226,36.904,128421659.5,0
2013,Rural,Other Freeway and Expressway,New Jersey,35.45,145.88,520515947.85,0
2013,Rural,Other Freeway and Expressway,New Mexico,0,0,0,0
2013,Rural,Other Freeway and Expressway,New York,123.13,518.39,622314849.35,0
2013,Rural,Other Freeway and Expressway,North Carolina,16.768,66.836,57134790.28,0
2013,Rural,Other Freeway and Expressway,North Dakota,0,0,0,0
2013,Rural,Other Freeway and Expressway,Ohio,288.173,1152.15,1390703561.2,0
2013,Rural,Other Freeway and Expressway,Oklahoma,0,0,0,0
2013,Rural,Other Freeway and Expressway,Oregon,0,0,0,0
2013,Rural,Other Freeway and Expressway,Pennsylvania,336.406,1362.56,2040523053.8,0
2013,Rural,Other Freeway and Expressway,Rhode Island,0,0,0,0
2013,Rural,Other Freeway and Expressway,South Carolina,0,0,0,0
2013,Rural,Other Freeway and Expressway,South Dakota,0,0,0,0
2013,Rural,Other Freeway and Expressway,Tennessee,0,0,0,0
2013,Rural,Other Freeway and Expressway,Texas,0,0,0,0
2013,Rural,Other Freeway and Expressway,Utah,0,0,0,0
2013,Rural,Other Freeway and Expressway,Vermont,0.03,0.118,126582,0
2013,Rural,Other Freeway and Expressway,Virginia,58.16,232.64,326886302.15,0
2013,Rural,Other Freeway and Expressway,Washington,609.31,1568.11,1600049200.6,0
2013,Rural,Other Freeway and Expressway,West Virginia,0,0,0,0
2013,Rural,Other Freeway and Expressway,Wisconsin,189.28,758.78,1428999652.1,0
2013,Rural,Other Freeway and Expressway,Wyoming,0,0,0,0
2013,Rural,Other Principal Arterial,Alabama,2229.17,6601.81,6230482245.42,125
2013,Rural,Other Principal Arterial,Alaska,808.462,1627.05,319147701,4
2013,Rural,Other Principal Arterial,Arizona,1174.02,3239.01,2947832859.65,45
2013,Rural,Other Principal Arterial,Arkansas,1929.33,5266.57,3456156971.65,73
2013,Rural,Other Principal Arterial,California,3408.42,9291.47,12754286506.05,531
2013,Rural,Other Principal Arterial,Colorado,2615.31,5916.3,4208566467.85,76
2013,Rural,Other Principal Arterial,Connecticut,126.82,265.83,471771260,30
2013,Rural,Other Principal Arterial,Delaware,160.83,584.02,1451031395.2,18
2013,Rural,Other Principal Arterial,District of Columbia,0,0,0,0
2013,Rural,Other Principal Arterial,Florida,2732.76,7746.17,7843342362.75,234
2013,Rural,Other Principal Arterial,Georgia,2313.15,7390.95,4787696933.5,82
2013,Rural,Other Principal Arterial,Hawaii,66.09,136.44,296950677.5,11
2013,Rural,Other Principal Arterial,Idaho,1741.16,4053.74,2216581960.85,43
2013,Rural,Other Principal Arterial,Illinois,2319.35,5182.9,3608414553.55,61
2013,Rural,Other Principal Arterial,Indiana,1431.78,3906.52,4047219154.08,1
2013,Rural,Other Principal Arterial,Iowa,3388.82,8757.93,5583798130.55,57
2013,Rural,Other Principal Arterial,Kansas,2651.45,5508.91,3082344260.18,87
2013,Rural,Other Principal Arterial,Kentucky,1334.78,3826.86,4011797862.3,93
2013,Rural,Other Principal Arterial,Louisiana,994.49,3220.96,2961566838.75,23
2013,Rural,Other Principal Arterial,Maine,788.12,1624.31,1857594153.25,21
2013,Rural,Other Principal Arterial,Maryland,334.965,1084.68,2137522453.87,36
2013,Rural,Other Principal Arterial,Massachusetts,105.298,223.941,270807301.38,8
2013,Rural,Other Principal Arterial,Michigan,2131.3,4528.87,3881399898.26,59
2013,Rural,Other Principal Arterial,Minnesota,3478.62,8670.59,6825231266.2,61
2013,Rural,Other Principal Arterial,Mississippi,1863.67,6728.67,5499553213.47,216
2013,Rural,Other Principal Arterial,Missouri,2039.22,4719.83,3920021817.37,90
2013,Rural,Other Principal Arterial,Montana,2772.92,5903.79,2297759848.63,71
2013,Rural,Other Principal Arterial,Nebraska,2361.7,4880.58,2276427251.35,48
2013,Rural,Other Principal Arterial,Nevada,1510.63,3444.74,1464259586.5,36
2013,Rural,Other Principal Arterial,New Hampshire,323.722,667.982,1018812957.24,19
2013,Rural,Other Principal Arterial,New Jersey,157.39,364.31,695463079.5,17
2013,Rural,Other Principal Arterial,New Mexico,1783.59,5554.87,3159194195.86,73
2013,Rural,Other Principal Arterial,New York,2036.19,4541.8,3915933444.7,258
2013,Rural,Other Principal Arterial,North Carolina,1805.8,6052.14,7597927135.36,168
2013,Rural,Other Principal Arterial,North Dakota,2935.44,6788.71,2560330769.52,50
2013,Rural,Other Principal Arterial,Ohio,1501.24,4191.37,4253764142.28,69
2013,Rural,Other Principal Arterial,Oklahoma,2251.93,6663.54,4807361381.5,90
2013,Rural,Other Principal Arterial,Oregon,2792.7,6313.29,4451532116,78
2013,Rural,Other Principal Arterial,Pennsylvania,1595.41,3751.46,4139236935.96,98
2013,Rural,Other Principal Arterial,Rhode Island,72.428,178.932,228557174.97,3
2013,Rural,Other Principal Arterial,South Carolina,1648.39,5005.46,4610879195.1,126
2013,Rural,Other Principal Arterial,South Dakota,2890.7,6524.43,1852622541.91,32
2013,Rural,Other Principal Arterial,Tennessee,1922.77,6168.88,5479127774.05,86
2013,Rural,Other Principal Arterial,Texas,7707.71,23611.36,22047993768.34,360
2013,Rural,Other Principal Arterial,Utah,1170.85,2727.21,1660468499.96,30
2013,Rural,Other Principal Arterial,Vermont,321.106,696.825,721538197.7,12
2013,Rural,Other Principal Arterial,Virginia,1392.69,5214.38,6360657560.55,108
2013,Rural,Other Principal Arterial,Washington,1296.59,2634,2062208627.25,63
2013,Rural,Other Principal Arterial,West Virginia,1070.35,2782.08,2528500266.35,45
2013,Rural,Other Principal Arterial,Wisconsin,2925.97,7287.2,6653565424.69,101
2013,Rural,Other Principal Arterial,Wyoming,1989.68,4114.63,1547995145.35,26
2013,Rural,Minor Arterial,Alabama,4191.77,8856.24,4659556590.09,131
2013,Rural,Minor Arterial,Alaska,456.329,926.691,171792464.76,3
2013,Rural,Minor Arterial,Arizona,1173.47,2461.54,1318566564.28,40
2013,Rural,Minor Arterial,Arkansas,2900.58,6085,2468321197.95,69
2013,Rural,Minor Arterial,California,6627.18,13671.22,8475127906.52,140
2013,Rural,Minor Arterial,Colorado,3424.04,6930.91,1971594008.3,50
2013,Rural,Minor Arterial,Connecticut,256.7,519.3,497280745,24
2013,Rural,Minor Arterial,Delaware,115.63,268.58,349142896.2,4
2013,Rural,Minor Arterial,District of Columbia,0,0,0,0
2013,Rural,Minor Arterial,Florida,2355.45,4904.3,3860408608.83,38
2013,Rural,Minor Arterial,Georgia,4695.19,9866.45,4915765469,123
2013,Rural,Minor Arterial,Hawaii,245.537,492.004,447050102.37,15
2013,Rural,Minor Arterial,Idaho,1392.13,2874.09,884044225.51,26
2013,Rural,Minor Arterial,Illinois,4658.65,9419.46,4425666387.35,103
2013,Rural,Minor Arterial,Indiana,2162.44,4554.97,3638416479.72,105
2013,Rural,Minor Arterial,Iowa,3883.16,7842.56,2505355395.89,46
2013,Rural,Minor Arterial,Kansas,4251.94,8627.18,2245282595.59,41
2013,Rural,Minor Arterial,Kentucky,2444.47,5137.38,3954359334.35,56
2013,Rural,Minor Arterial,Louisiana,1604.59,3524.68,2881047148.9,68
2013,Rural,Minor Arterial,Maine,1019.34,2057.83,1738217395.6,37
2013,Rural,Minor Arterial,Maryland,726.349,1467.99,1813849769.03,41
2013,Rural,Minor Arterial,Massachusetts,314.942,644.291,384025350.16,14
2013,Rural,Minor Arterial,Michigan,4838.18,9893.78,6221380141.87,98
2013,Rural,Minor Arterial,Minnesota,6527.07,13102.5,4720182550.99,73
2013,Rural,Minor Arterial,Mississippi,3727.65,7619.1,3337100114.24,24
2013,Rural,Minor Arterial,Missouri,3996.19,8040,3369888095.63,78
2013,Rural,Minor Arterial,Montana,2771.69,5574.9,1014028462.05,38
2013,Rural,Minor Arterial,Nebraska,4152.86,8371.51,2368138578.5,31
2013,Rural,Minor Arterial,Nevada,757.451,1595.76,395642078.5,12
2013,Rural,Minor Arterial,New Hampshire,625.518,1255.03,1073862377.69,0
2013,Rural,Minor Arterial,New Jersey,289.91,605.956,656509892.6,15
2013,Rural,Minor Arterial,New Mexico,1870.48,3877.31,1349398965.82,21
2013,Rural,Minor Arterial,New York,3133.46,6493.04,3914902352.55,57
2013,Rural,Minor Arterial,North Carolina,2652.98,5947.91,5312143248.8,318
2013,Rural,Minor Arterial,North Dakota,2515.14,5029.89,876540549.67,27
2013,Rural,Minor Arterial,Ohio,2576.23,5270.31,4222823433.55,78
2013,Rural,Minor Arterial,Oklahoma,2660.26,5855.04,2721839346.5,91
2013,Rural,Minor Arterial,Oregon,2368.31,4865.39,2047976988.9,39
2013,Rural,Minor Arterial,Pennsylvania,4522.75,9322.61,6716676639.56,158
2013,Rural,Minor Arterial,Rhode Island,91.327,186.885,138867701.08,0
2013,Rural,Minor Arterial,South Carolina,2928.44,6205.46,3776922194.6,167
2013,Rural,Minor Arterial,South Dakota,2966.49,5963.7,964434268.82,21
2013,Rural,Minor Arterial,Tennessee,3179.8,6910.51,4827512202.95,107
2013,Rural,Minor Arterial,Texas,10095.64,22552.3,13352191638.58,339
2013,Rural,Minor Arterial,Utah,1273.85,2627.53,647783793.44,21
2013,Rural,Minor Arterial,Vermont,725.256,1462.07,942495572.25,10
2013,Rural,Minor Arterial,Virginia,3438.04,7618.2,5206080887.79,97
2013,Rural,Minor Arterial,Washington,1959.59,3935.87,2062380882.83,31
2013,Rural,Minor Arterial,West Virginia,1333.68,2686.63,1535813562.35,47
2013,Rural,Minor Arterial,Wisconsin,4741.03,9524.48,5041582661.14,78
2013,Rural,Minor Arterial,Wyoming,1225.63,2489.89,516020657.49,8
2013,Rural,Major Collector,Alabama,12657.51,26192.72,4950041376.18,141
2013,Rural,Major Collector,Alaska,1656.79,3290.54,334350836.12,4
2013,Rural,Major Collector,Arizona,4178.81,8500.85,2320017282.18,82
2013,Rural,Major Collector,Arkansas,11840.35,23674.36,3414032657.45,101
2013,Rural,Major Collector,California,12362.7,25059.81,9258995468.1,262
2013,Rural,Major Collector,Colorado,5497.61,11004.12,1813825835.25,36
2013,Rural,Major Collector,Connecticut,940.57,1883.1,920986250,17
2013,Rural,Major Collector,Delaware,452.8,908.35,623560503.1,15
2013,Rural,Major Collector,District of Columbia,0,0,0,0
2013,Rural,Major Collector,Florida,4159.03,8378.01,3596070295.16,4
2013,Rural,Major Collector,Georgia,11695.14,23428.08,4304134275.5,148
2013,Rural,Major Collector,Hawaii,224.605,449.2,148988384.21,7
2013,Rural,Major Collector,Idaho,5852.72,11754.38,1362105517.01,44
2013,Rural,Major Collector,Illinois,13671.21,27376.81,4765474255.25,106
2013,Rural,Major Collector,Indiana,10059.88,20350.4,6333067667.17,166
2013,Rural,Major Collector,Iowa,14180.35,28376.74,3279548807.49,66
2013,Rural,Major Collector,Kansas,22770.09,45550.11,2777477658.32,51
2013,Rural,Major Collector,Kentucky,5957.88,11993.43,4428853339.59,161
2013,Rural,Major Collector,Louisiana,4646.63,9390.66,3996609814.45,93
2013,Rural,Major Collector,Maine,3213.46,6447.6,2184640989.7,1
2013,Rural,Major Collector,Maryland,1328.31,2662.89,1553500433.42,34
2013,Rural,Major Collector,Massachusetts,869.685,1731.65,411681265.11,8
2013,Rural,Major Collector,Michigan,16334.75,32699.23,7563457598.6,138
2013,Rural,Major Collector,Minnesota,15970.7,31968.67,4067877651.84,63
2013,Rural,Major Collector,Mississippi,11919.38,23933.33,3890314303.48,88
2013,Rural,Major Collector,Missouri,16441.09,32951.56,5055296488.96,156
2013,Rural,Major Collector,Montana,6945.92,13832.55,949421809.7,36
2013,Rural,Major Collector,Nebraska,11499.16,23022.19,1546287511.1,15
2013,Rural,Major Collector,Nevada,2064.06,4084.08,407119968.88,5
2013,Rural,Major Collector,New Hampshire,1039.35,2080.69,988958202.72,3
2013,Rural,Major Collector,New Jersey,772.24,1552.95,815960215.6,19
2013,Rural,Major Collector,New Mexico,3772.51,7611.73,1178787718.45,20
2013,Rural,Major Collector,New York,5750.06,11547.72,4013776052.8,18
2013,Rural,Major Collector,North Carolina,8028.37,16275.41,8791537697.98,129
2013,Rural,Major Collector,North Dakota,11600.39,23192.72,1192320545.32,22
2013,Rural,Major Collector,Ohio,10903.31,22034.2,7704696144.04,157
2013,Rural,Major Collector,Oklahoma,21193.17,42655.94,5434612680.65,177
2013,Rural,Major Collector,Oregon,8549.42,17119.36,2033698232.7,49
2013,Rural,Major Collector,Pennsylvania,7241.84,14540.91,4322317077.54,115
2013,Rural,Major Collector,Rhode Island,197.047,409.125,170994394.08,1
2013,Rural,Major Collector,South Carolina,10472.35,21046.66,4821898112.04,186
2013,Rural,Major Collector,South Dakota,12408.56,24777.31,1056787294.08,25
2013,Rural,Major Collector,Tennessee,5166.89,10402.57,3175155735.65,106
2013,Rural,Major Collector,Texas,34888.61,70541.09,15487724988.81,428
2013,Rural,Major Collector,Utah,3310.63,6654.18,846610497.11,0
2013,Rural,Major Collector,Vermont,2007.02,4020.82,1175320158.95,16
2013,Rural,Major Collector,Virginia,9427.66,19176.47,4977099110.15,128
2013,Rural,Major Collector,Washington,8151.35,16305.23,3463238335.59,63
2013,Rural,Major Collector,West Virginia,5678.85,11371.58,2660657623.1,69
2013,Rural,Major Collector,Wisconsin,12134.27,24298.38,7466074260.88,79
2013,Rural,Major Collector,Wyoming,2730.95,5478.32,594442547.44,15
2013,Rural,Minor Collector,Alabama,6672.61,13345.22,1643964380,44
2013,Rural,Minor Collector,Alaska,1246,2492,153665000,3
2013,Rural,Minor Collector,Arizona,1793.81,3587.62,339472265,17
2013,Rural,Minor Collector,Arkansas,6826.78,13653.56,647993990,4
2013,Rural,Minor Collector,California,7994.4,15988.79,2584032830,33
2013,Rural,Minor Collector,Colorado,8958.27,17916.54,742045000,6
2013,Rural,Minor Collector,Connecticut,398.88,797.76,159886425,3
2013,Rural,Minor Collector,Delaware,222.38,444.76,118257080,5
2013,Rural,Minor Collector,District of Columbia,0,0,365,0
2013,Rural,Minor Collector,Florida,3295.55,6591.09,1572072885,0
2013,Rural,Minor Collector,Georgia,6846.34,13692.68,972057780,34
2013,Rural,Minor Collector,Hawaii,87.267,174.534,27434130,0
2013,Rural,Minor Collector,Idaho,4053.15,8106.3,254405000,6
2013,Rural,Minor Collector,Illinois,3378.25,6756.5,414620290,10
2013,Rural,Minor Collector,Indiana,8940.3,17880.6,2284246650,0
2013,Rural,Minor Collector,Iowa,16026.55,32053.11,820155000,11
2013,Rural,Minor Collector,Kansas,9271.36,18542.72,280966780,11
2013,Rural,Minor Collector,Kentucky,9496.45,18992.9,2392210000,72
2013,Rural,Minor Collector,Louisiana,3146.13,6292.26,1420716145,34
2013,Rural,Minor Collector,Maine,2165.6,4331.2,815671340,0
2013,Rural,Minor Collector,Maryland,1649.89,3299.78,1256695000,23
2013,Rural,Minor Collector,Massachusetts,617.066,1234.13,123875890,3
2013,Rural,Minor Collector,Michigan,4259.63,8519.26,935381120,16
2013,Rural,Minor Collector,Minnesota,11891.51,23783.01,1289705600,12
2013,Rural,Minor Collector,Mississippi,2355.91,4711.82,467111670,23
2013,Rural,Minor Collector,Missouri,6241.08,12482.15,632545000,24
2013,Rural,Minor Collector,Montana,8839.44,17678.88,435122705,9
2013,Rural,Minor Collector,Nebraska,8785.59,17571.19,238520930,2
2013,Rural,Minor Collector,Nevada,2524.74,5049.48,225620735,0
2013,Rural,Minor Collector,New Hampshire,1066.85,2133.7,490838860,32
2013,Rural,Minor Collector,New Jersey,334.15,668.3,249796510,3
2013,Rural,Minor Collector,New Mexico,4594.55,9189.1,515745000,17
2013,Rural,Minor Collector,New York,9585.23,19170.46,9280125000,13
2013,Rural,Minor Collector,North Carolina,6541.37,13082.73,3381012520,46
2013,Rural,Minor Collector,North Dakota,0,0,0,0
2013,Rural,Minor Collector,Ohio,6333.64,12667.28,1702265100,49
2013,Rural,Minor Collector,Oklahoma,2966,5932,178120000,3
2013,Rural,Minor Collector,Oregon,8139.35,16278.7,579318145,10
2013,Rural,Minor Collector,Pennsylvania,7255.25,14510.49,2029363500,55
2013,Rural,Minor Collector,Rhode Island,125.467,250.934,20608630,0
2013,Rural,Minor Collector,South Carolina,2153.4,4306.8,278983370,5
2013,Rural,Minor Collector,South Dakota,6277.68,12555.35,147349040,2
2013,Rural,Minor Collector,Tennessee,10480.96,20961.92,2665919120,97
2013,Rural,Minor Collector,Texas,17431.97,34863.94,2856125000,55
2013,Rural,Minor Collector,Utah,3782.9,7565.79,230180680,1
2013,Rural,Minor Collector,Vermont,894.474,1788.95,213957890,4
2013,Rural,Minor Collector,Virginia,2447.36,4894.72,540679245,21
2013,Rural,Minor Collector,Washington,6252.61,12505.22,1040615000,15
2013,Rural,Minor Collector,West Virginia,2216.41,4432.82,377775000,12
2013,Rural,Minor Collector,Wisconsin,8620.84,17241.67,1828282810,29
2013,Rural,Minor Collector,Wyoming,7004.18,14008.36,737485785,0
2013,Rural,Local,Alabama,50323.33,100646.66,6704913125,70
2013,Rural,Local,Alaska,8056.86,16113.72,295650000,6
2013,Rural,Local,Arizona,30870.49,61740.99,1350165660,65
2013,Rural,Local,Arkansas,61257.34,122514.68,2098793435,83
2013,Rural,Local,California,49141.13,98282.26,2793878265,102
2013,Rural,Local,Colorado,47653.97,95307.93,1484455000,21
2013,Rural,Local,Connecticut,4455.66,8911.32,728210405,35
2013,Rural,Local,Delaware,2406.96,4813.92,511359890,8
2013,Rural,Local,District of Columbia,0,0,365,0
2013,Rural,Local,Florida,26969.03,53938.06,6444108945,529
2013,Rural,Local,Georgia,51146.89,102293.78,4018955870,99
2013,Rural,Local,Hawaii,1240.84,2481.69,874605335,5
2013,Rural,Local,Idaho,28973.01,57946.01,2324685000,13
2013,Rural,Local,Illinois,72750.22,145500.44,3612707585,70
2013,Rural,Local,Indiana,46003.61,92007.22,4915363020,194
2013,Rural,Local,Iowa,63686.58,127373.16,1464015000,47
2013,Rural,Local,Kansas,87050.79,174101.58,1652327625,56
2013,Rural,Local,Kentucky,46588.59,93177.19,3378440000,67
2013,Rural,Local,Louisiana,33062.44,66124.88,2586579435,73
2013,Rural,Local,Maine,12387.46,24774.92,1433438585,74
2013,Rural,Local,Maryland,9269.34,18538.69,1667320000,31
2013,Rural,Local,Massachusetts,4184.47,8368.94,534575715,11
2013,Rural,Local,Michigan,55782.88,111565.75,2276925480,97
2013,Rural,Local,Minnesota,78094.18,156188.35,2587030210,29
2013,Rural,Local,Mississippi,42798.96,85597.92,5345246515,97
2013,Rural,Local,Missouri,77051.41,154102.83,5539240000,85
2013,Rural,Local,Montana,48362.79,96725.58,1191838515,28
2013,Rural,Local,Nebraska,59716.53,119433.06,1112411960,45
2013,Rural,Local,Nevada,24523.28,49046.55,418407165,6
